date,pnl_ADVANC.BK,eq_ADVANC.BK,pnl_AOT.BK,eq_AOT.BK,pnl_AWC.BK,eq_AWC.BK,pnl_BANPU.BK,eq_BANPU.BK,pnl_BBL.BK,eq_BBL.BK,pnl_BCP.BK,eq_BCP.BK,pnl_BDMS.BK,eq_BDMS.BK,pnl_BEM.BK,eq_BEM.BK,pnl_BH.BK,eq_BH.BK,pnl_BJC.BK,eq_BJC.BK,pnl_BTS.BK,eq_BTS.BK,pnl_CBG.BK,eq_CBG.BK,pnl_CCET.BK,eq_CCET.BK,pnl_COM7.BK,eq_COM7.BK,pnl_CPALL.BK,eq_CPALL.BK,pnl_CPF.BK,eq_CPF.BK,pnl_CPN.BK,eq_CPN.BK,pnl_CRC.BK,eq_CRC.BK,pnl_DELTA.BK,eq_DELTA.BK,pnl_EGCO.BK,eq_EGCO.BK,pnl_GPSC.BK,eq_GPSC.BK,pnl_HMPRO.BK,eq_HMPRO.BK,pnl_IVL.BK,eq_IVL.BK,pnl_KBANK.BK,eq_KBANK.BK,pnl_KKP.BK,eq_KKP.BK,pnl_KTB.BK,eq_KTB.BK,pnl_KTC.BK,eq_KTC.BK,pnl_LH.BK,eq_LH.BK,pnl_MINT.BK,eq_MINT.BK,pnl_MTC.BK,eq_MTC.BK,pnl_OR.BK,eq_OR.BK,pnl_OSP.BK,eq_OSP.BK,pnl_PTT.BK,eq_PTT.BK,pnl_PTTEP.BK,eq_PTTEP.BK,pnl_PTTGC.BK,eq_PTTGC.BK,pnl_RATCH.BK,eq_RATCH.BK,pnl_SCC.BK,eq_SCC.BK,pnl_SCGP.BK,eq_SCGP.BK,pnl_TCAP.BK,eq_TCAP.BK,pnl_TISCO.BK,eq_TISCO.BK,pnl_TOP.BK,eq_TOP.BK,pnl_TRUE.BK,eq_TRUE.BK,pnl_TTB.BK,eq_TTB.BK,pnl_TU.BK,eq_TU.BK,pnl_VGI.BK,eq_VGI.BK,pnl_WHA.BK,eq_WHA.BK,port_pnl,port_eq
1970-01-01 00:00:00.000000389,1.0,0.0,-0.0,1.0,-1.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-1.001,-0.0019970009999997,-0.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-1.0,0.0,-1.0,-0.0,-0.0,0.0,-1.001,-0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0009989999999998,-1.0,0.0,-0.0,-0.0,-1.0,0.0,-0.1304782608695652,0.008046210932886468
1970-01-01 00:00:00.000000390,-0.001,0.0,-0.0,1.0,1.0,0.0,1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.001,-0.0019950039989997,-0.0,0.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,254.85010998505575,1.0,-0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-0.0,0.0,-0.001,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.999,-0.0,0.0,-0.0009989999999998,-1.0,0.0,-0.0,-0.0,1.0,0.0,0.21730434782608696,0.009794687552128492
1970-01-01 00:00:00.000000391,-1.001,-0.0,-0.0,1.0,1.0,0.0,-0.001,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,1.0,-1.001,0.0,0.999,-0.0039880129940005,-0.0,0.0,1.0,0.0,0.0,0.0,-1.001,0.0,0.0,-0.0,-1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,254.85010998505575,1.0,-0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,-1.001,0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.001,-0.0,-0.0,-0.0009989999999998,-1.0,0.0,-0.0,-0.0,-1.0,0.0,0.06506521739130437,0.010431981026987636
1970-01-01 00:00:00.000000392,-0.001,-0.0,0.0,1.0,-1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.0,0.0,1.0,-0.001,0.0,-1.0,-0.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.001,0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.999,0.0,0.999,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,254.85010998505575,1.0,-0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.999,-0.0,-0.0,-0.0009989999999998,-1.0,0.0,0.0,-0.0,1.0,0.0,0.23900000000000005,0.012925224492437682
1970-01-01 00:00:00.000000393,-0.0,-0.0,0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.999,1.999,0.0,1.0,-0.0,0.0,-0.001,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,0.999,0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,-0.001,0.0,-0.001,0.0,1.0,-0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,254.85010998505575,1.0,-0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0009989999999998,1.0,0.0,0.0,-0.0,1.0,0.0,0.3477173913043478,0.017419549834971175
1970-01-01 00:00:00.000000394,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.001,1.997001,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,1.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-1.001,-0.0,1.0,-0.0,-0.001,0.0,0.999,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,254.85010998505575,1.0,-0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0009989999999998,1.0,0.0,0.0,-0.0,1.0,0.0,0.3042608695652174,0.022719637215194145
1970-01-01 00:00:00.000000395,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.001,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.001,-0.0,-0.001,-0.0,-0.0,0.0,-0.001,0.0,-0.0,-0.0,-1.001,0.0,-0.0,0.0,-1.001,-0.0009999999999998,1.0,0.0,-0.0,0.0,1.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-0.001,0.0,1.0,-0.0,0.0,0.0,-0.001,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.001,-0.0,-0.0,-0.0009989999999998,1.0,0.0,0.0,-0.0,-0.001,0.0,0.13021739130434784,0.025678129104737903
1970-01-01 00:00:00.000000396,-0.0,-0.0,-0.0,1.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,0.999,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-1.0,0.0,-0.0,0.0,-0.001,-0.0009989999999998,1.0,0.0,0.0,0.0,1.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,0.999,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-1.001,0.0,-0.0,-0.0009989999999998,1.0,0.0,0.0,-0.0,-0.0,0.0,0.08686956521739131,0.027908777015662523
1970-01-01 00:00:00.000000397,-0.0,-0.0,-0.0,1.0,-1.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,0.999,-0.0,-1.001,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.001,0.0,-0.0,0.0,0.0,-0.0009989999999998,1.0,0.0,0.0,0.0,-1.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-0.001,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,-0.0,0.0,-8.695652173912568e-05,0.027906350165487245
1970-01-01 00:00:00.000000398,-0.0,-0.0,-0.0,1.0,-1.0,0.0,-0.0,0.0,-1.001,0.0,-0.0,-0.0,-0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.001,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-1.001,-0.0,-0.0,-0.0009989999999998,-0.001,0.0,-0.0,0.0,-1.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,0.999,0.0,-1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.10880434782608697,0.024870017935524992
1970-01-01 00:00:00.000000399,0.0,-0.0,-0.0,1.0,-1.0,0.0,-0.0,0.0,-1.0,0.0,0.0,-0.0,-0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,-0.001,-0.0,0.0,254.85010998505575,-1.0,-0.0,-1.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,-0.001,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,-0.0,0.0,-0.02178260869565217,0.0243282840665816
1970-01-01 00:00:00.000000400,-0.0,-0.0,-0.0,1.0,-1.0,0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-0.001,-0.0,-0.0,0.0,1.0,-0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,-0.0,0.0,0.043456521739130435,0.025385506671996745
1970-01-01 00:00:00.000000401,-0.0,-0.0,-1.001,-0.0009999999999998,-1.0,0.0,-1.001,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,-0.0,1.0,0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,1.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,0.999,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,-1.001,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,0.0,0.0,-0.04356521739130434,0.0242795815552428
1970-01-01 00:00:00.000000402,0.0,-0.0,-0.001,-0.0009989999999998,1.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-1.001,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,-0.0009989999999998,0.0,0.0,-0.0,0.0,0.999,-0.0,0.0,254.85010998505575,-1.0,-0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,0.0,0.0,0.02167391304347827,0.02480581509460317
1970-01-01 00:00:00.000000403,0.0,-0.0,-1.001,9.9899999999978e-07,1.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,0.0,-0.001,-0.0,-0.0,-0.0,-0.0,0.0,1.0,-0.0,0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,1.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,-0.001,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,0.0,0.0,0.043413043478260874,0.02588271102381888
1970-01-01 00:00:00.000000404,0.0,-0.0,-1.0,0.0,-0.001,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,0.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.001,0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.001,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,-0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,-0.001,-0.0,0.0,254.85010998505575,-1.0,-0.0,0.999,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,-0.001,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,0.0,0.0,-0.04360869565217393,0.024753999756127996
1970-01-01 00:00:00.000000405,0.0,-0.0,1.0,0.0,0.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-1.0,0.0,0.999,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.001,0.0,0.999,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,-0.0,-0.0009989999999998,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,-0.001,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,0.999,-0.0,-1.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,0.0,-0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,0.0,0.0,-0.02184782608695651,0.02421317867449955
1970-01-01 00:00:00.000000406,0.0,-0.0,1.0,0.0,0.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.001,-0.0,0.0,0.0,-1.0,0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,-0.0,-0.0,0.999,0.0,1.0,0.0,0.999,-0.0,-0.0,-0.0,0.0,0.0,-1.0,-0.0,-0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,254.85010998505575,-1.0,-0.0,0.999,-0.0,-0.0,0.0,1.0,-0.0,-0.0,0.0,1.0,-0.0,-1.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-1.0,0.0,0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,0.0,0.0,0.02165217391304349,0.02473744663014741
1970-01-01 00:00:00.000000407,0.0,-0.0,1.0,0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.997001,0.0,1.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,-1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.001,0.0,1.0,0.0,-0.001,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-0.001,-0.0,-0.0,0.0,1.0,-0.0,-1.001,-0.0,1.0,-0.0,-1.0,0.0,0.0,0.0,0.999,-0.0,0.0,0.0,-0.001,0.0,0.0,-0.0009989999999998,1.0,0.0,-0.0,-0.0,-0.0,0.0,0.021608695652173923,0.02527199058559016
1970-01-01 00:00:00.000000408,-0.0,-0.0,-0.001,0.0,-0.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,0.0,0.0,-1.0,0.0,-0.001,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-1.001,0.0,-0.0,0.0,1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,-0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-0.0,-0.0,-0.0,0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,0.0,0.0,0.0,1.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0009989999999998,-0.001,0.0,-0.0,-0.0,-0.0,0.0,-0.1957391304347826,0.02032527312401073
1970-01-01 00:00:00.000000409,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-1.0,-0.0,-1.0,0.0,-0.0,-0.0,-0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.001,-0.0,0.0,0.0,-1.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-0.001,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,-0.0,-0.0009989999999998,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,-0.0,-0.0,0.0,0.0,-1.0,-0.0,-0.001,-0.0,-1.0,-0.0,-1.0,0.0,0.0,0.0,-1.0,-0.0,0.999,0.0,-0.0,0.0,-0.0,-0.0009989999999998,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.1957391304347826,0.016346821836867413
1970-01-01 00:00:00.000000410,-0.0,-0.0,0.0,0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.997001,0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.001,0.0,0.999,0.0,1.0,0.0,0.0,-0.0,-1.001,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-1.0,0.0,0.999,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-0.0,-0.0009989999999998,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,254.85010998505575,-1.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,-1.001,0.0,-1.0,-0.0,-1.0,0.0,-0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0009989999999998,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.00010869565217390107,0.016345045008406885
1970-01-01 00:00:00.000000411,-0.0,-0.0,0.0,0.0,-0.0,0.0,-1.0,-0.0,1.0,0.0,0.0,-0.0,-0.0,1.997001,-0.0,1.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0009989999999998,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,254.85010998505575,1.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,-0.0,0.0,0.0,-0.0009989999999998,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.1521521739130435,0.018831979139142533
1970-01-01 00:00:00.000000412,-0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,1.0,0.0,-0.0,-0.0,-0.0,1.997001,0.0,1.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,-1.001,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,-0.0,0.0,-0.0009989999999998,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,254.85010998505575,1.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,-1.0,0.0,1.0,-0.0,-1.0,0.0,0.0,0.0,-0.001,-0.0,1.0,0.0,-0.0,0.0,-0.0,-0.0009989999999998,-0.0,0.0,0.999,-0.0,-0.0,0.0,0.1738478260869565,0.022105877773397377
1970-01-01 00:00:00.000000413,0.999,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,0.0,1.997001,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.999,-0.0,-0.001,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,-0.0009989999999998,0.0,0.0,0.999,0.0,0.0,-0.0,0.0,254.85010998505575,1.0,-0.0,-0.0,-0.0,0.0,0.0,1.0,-0.0,1.0,0.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,-1.001,0.0,1.0,0.0,0.0,0.0,0.0,-0.0009989999999998,-0.0,0.0,1.0,-0.0,0.0,0.0,0.28250000000000003,0.028350788244382134
1970-01-01 00:00:00.000000414,1.0,-0.0,0.0,0.0,0.0,0.0,1.0,-0.0,1.0,0.0,0.0,-0.0,0.0,1.997001,-0.0,1.0,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.001,0.0,1.0,0.0,-0.001,-0.0,-0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.001,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-1.0,-0.0,0.0,-0.0009989999999998,0.0,0.0,-0.001,0.0,0.0,-0.0,-0.0,254.85010998505575,1.0,-0.0,-0.0,-0.0,0.0,0.0,-1.0,-0.0,-0.001,0.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,1.0,0.0,-0.001,0.0,0.0,0.0,0.0,-0.0009989999999998,-0.0,0.0,-0.001,-0.0,0.0,0.0,0.13028260869565214,0.032044402895438265
1970-01-01 00:00:00.000000415,-0.001,-0.0,-0.0,0.0,-0.0,0.0,-0.001,-0.0,-1.0,0.0,0.0,-0.0,0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.001,0.0,0.999,0.0,1.0,0.0,0.0,-0.0,-1.001,0.0,0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0,-0.0,-0.0,-0.0009989999999998,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,254.85010998505575,1.0,-0.0,-1.001,0.0,0.0,0.0,-1.0,-0.0,-0.0,0.0,1.0,-0.0,-1.0,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0009989999999998,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.02189130434782608,0.03134290911900987
1970-01-01 00:00:00.000000416,0.999,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.001,0.0,0.0,-0.0,0.0,1.997001,-0.0,1.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.0,1.0,0.0,-0.0,-0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.0,0.0,-1.001,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.0,-0.0,-0.0,-0.0009989999999998,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,254.85010998505575,1.0,-0.0,-1.0,0.0,0.0,0.0,-1.0,-0.0,-0.0,0.0,1.0,-0.0,-1.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0009989999999998,-1.001,-0.0,0.0,-0.0,0.0,0.0,0.02165217391304349,0.03202155123819539
